date,symbol,name,industry,score,signal,pattern,price
2020-01-31,000286,股票000286,金融,95.03476367982682,强烈买入,双底形态,196.37
2020-01-31,000095,股票000095,制造,94.64428070942918,强烈买入,杯柄形态,30.98
2020-01-31,000152,股票000152,科技,93.66353169664718,强烈买入,趋势上升,232.26
2020-01-31,000482,股票000482,科技,93.42662044081217,强烈买入,上升三角形,177.83
2020-01-31,000169,股票000169,制造,93.20251158676979,强烈买入,多头排列,255.58
2020-01-31,000161,股票000161,制造,92.87275331322712,强烈买入,多头排列,230.17
2020-01-31,000142,股票000142,金融,92.39261572907519,强烈买入,上升三角形,60.08
2020-01-31,000380,股票000380,科技,92.3496102594396,强烈买入,趋势上升,174.88
2020-01-31,000200,股票000200,医药,92.22118378494953,强烈买入,杯柄形态,269.0
2020-01-31,000064,股票000064,科技,92.2037506965391,强烈买入,趋势上升,96.36
2020-01-31,000375,股票000375,金融,92.03536188709042,强烈买入,震荡整理,307.09
2020-01-31,000202,股票000202,消费,92.01569756634763,强烈买入,趋势上升,146.16
2020-02-28,000276,股票000276,制造,89.75526257295907,强烈买入,趋势上升,180.05
2020-02-28,000303,股票000303,金融,89.68102042211116,强烈买入,双底形态,153.42
2020-02-28,000227,股票000227,医药,89.6513571746355,强烈买入,双底形态,181.9
2020-02-28,000317,股票000317,科技,89.6513571746355,强烈买入,双底形态,137.8
2020-02-28,000208,股票000208,医药,89.6112121890165,强烈买入,多头排列,282.75
2020-02-28,000346,股票000346,医药,89.37811621674959,强烈买入,双底形态,118.88
2020-02-28,000441,股票000441,金融,89.17654856095362,强烈买入,趋势上升,166.9
2020-02-28,000245,股票000245,医药,89.16385598770424,强烈买入,多头排列,49.57
2020-02-28,000439,股票000439,科技,88.96811219479062,强烈买入,多头排列,61.0
2020-02-28,000395,股票000395,制造,88.85008265757438,强烈买入,杯柄形态,209.66
2020-02-28,000200,股票000200,科技,88.79945747049044,强烈买入,多头排列,268.07
2020-02-28,000421,股票000421,金融,88.7953621932764,强烈买入,趋势上升,242.07
2020-02-28,000444,股票000444,医药,88.67937071979617,强烈买入,多头排列,123.53
2020-02-28,000158,股票000158,医药,88.5757088974958,强烈买入,趋势上升,134.59
2020-02-28,000315,股票000315,医药,88.15486358433321,强烈买入,多头排列,185.52
2020-02-28,000098,股票000098,科技,88.08402954788707,强烈买入,双底形态,68.95
2020-02-28,000041,股票000041,医药,87.88660497303403,强烈买入,震荡整理,240.08
2020-02-28,000083,股票000083,消费,87.83950907314846,强烈买入,震荡整理,189.59
2020-02-28,000197,股票000197,医药,87.82817993080447,强烈买入,双底形态,310.62
2020-02-28,000124,股票000124,消费,87.42862421679945,强烈买入,趋势上升,56.39
2020-03-31,000482,股票000482,消费,89.8917626834645,强烈买入,上升三角形,188.87
2020-03-31,000073,股票000073,金融,89.88364706688198,强烈买入,杯柄形态,90.66
2020-03-31,000102,股票000102,金融,89.58461805659542,强烈买入,多头排列,133.85
2020-03-31,000162,股票000162,制造,89.36176209885163,强烈买入,双底形态,48.07
2020-03-31,000050,股票000050,制造,89.32148317931203,强烈买入,震荡整理,243.7
2020-03-31,000413,股票000413,科技,89.30914591294771,强烈买入,双底形态,127.15
2020-03-31,000467,股票000467,消费,89.28669492511885,强烈买入,上升三角形,104.39
2020-03-31,000414,股票000414,制造,89.28019242415652,强烈买入,上升三角形,92.33
2020-03-31,000463,股票000463,医药,89.27435004938289,强烈买入,上升三角形,157.66
2020-03-31,000480,股票000480,制造,89.23195769129039,强烈买入,多头排列,317.33
2020-03-31,000179,股票000179,科技,89.19890896781934,强烈买入,双底形态,94.78
2020-03-31,000251,股票000251,医药,89.09212875105663,强烈买入,上升三角形,183.3
2020-03-31,000421,股票000421,金融,89.02402630466864,强烈买入,多头排列,245.81
2020-03-31,000019,股票000019,制造,88.7472662190188,强烈买入,趋势上升,217.07
2020-03-31,000191,股票000191,医药,88.57705492162873,强烈买入,趋势上升,275.2
2020-03-31,000239,股票000239,制造,88.48473453754394,强烈买入,上升三角形,231.58
2020-03-31,000089,股票000089,金融,88.4476307265613,强烈买入,双底形态,267.26
2020-03-31,000235,股票000235,科技,88.30674718284394,强烈买入,趋势上升,136.23
2020-03-31,000140,股票000140,制造,87.93896960064843,强烈买入,上升三角形,85.96
2020-03-31,000325,股票000325,制造,87.9153810289985,强烈买入,上升三角形,161.0
2020-04-30,000045,股票000045,科技,98.88179105643799,强烈买入,趋势上升,48.22
2020-04-30,000191,股票000191,医药,98.8070123463882,强烈买入,多头排列,266.46
2020-04-30,000474,股票000474,科技,98.67919153559727,强烈买入,多头排列,57.73
2020-04-30,000028,股票000028,金融,98.28168831844481,强烈买入,趋势上升,273.87
2020-04-30,000292,股票000292,医药,97.59552185139262,强烈买入,上升三角形,86.42
2020-04-30,000199,股票000199,金融,97.2839343570052,强烈买入,趋势上升,147.37
2020-04-30,000180,股票000180,制造,96.84172062255801,强烈买入,双底形态,263.76
2020-04-30,000037,股票000037,消费,95.81361422502944,强烈买入,多头排列,168.31
2020-04-30,000206,股票000206,金融,95.70606734934236,强烈买入,杯柄形态,248.57
2020-04-30,000445,股票000445,医药,95.69136616522151,强烈买入,多头排列,288.82
2020-04-30,000108,股票000108,医药,95.12194933219936,强烈买入,趋势上升,152.76
2020-04-30,000383,股票000383,制造,95.03476367982682,强烈买入,双底形态,74.3
2020-04-30,000393,股票000393,医药,94.90711208990686,强烈买入,上升三角形,284.62
2020-04-30,000187,股票000187,科技,94.59946582677007,强烈买入,趋势上升,34.85
2020-04-30,000047,股票000047,金融,94.0810517888557,强烈买入,杯柄形态,219.64
2020-04-30,000156,股票000156,消费,93.54787924027627,强烈买入,震荡整理,133.46
2020-04-30,000392,股票000392,制造,92.98489341136023,强烈买入,震荡整理,151.57
2020-04-30,000489,股票000489,消费,92.89002415320634,强烈买入,趋势上升,265.58
2020-04-30,000259,股票000259,制造,92.67363707767333,强烈买入,多头排列,95.33
2020-04-30,000439,股票000439,制造,92.4952549166804,强烈买入,杯柄形态,65.23
2020-05-29,000112,股票000112,科技,89.8182718914579,强烈买入,上升三角形,82.96
2020-05-29,000241,股票000241,制造,89.76580045737285,强烈买入,趋势上升,257.32
2020-05-29,000253,股票000253,制造,89.68102042211116,强烈买入,双底形态,151.48
2020-05-29,000209,股票000209,科技,89.65711718528777,强烈买入,双底形态,90.66
2020-05-29,000373,股票000373,制造,89.55562273695875,强烈买入,上升三角形,188.67
2020-05-29,000305,股票000305,消费,89.55562273695875,强烈买入,上升三角形,263.58
2020-05-29,000045,股票000045,金融,89.37420131819499,强烈买入,杯柄形态,47.29
2020-05-29,000015,股票000015,制造,89.36819307397005,强烈买入,多头排列,185.53
2020-05-29,000270,股票000270,金融,89.34413424368324,强烈买入,双底形态,107.74
2020-05-29,000288,股票000288,科技,89.2618340258538,强烈买入,上升三角形,166.65
2020-05-29,000390,股票000390,医药,89.04068414998086,强烈买入,上升三角形,114.85
2020-05-29,000427,股票000427,金融,89.02402630466864,强烈买入,多头排列,145.98
2020-05-29,000366,股票000366,金融,88.99691154466201,强烈买入,震荡整理,295.59
2020-05-29,000207,股票000207,金融,88.82198582256564,强烈买入,上升三角形,177.25
2020-05-29,000460,股票000460,制造,88.73618696501646,强烈买入,震荡整理,205.07
2020-05-29,000274,股票000274,科技,88.73089845377163,强烈买入,趋势上升,201.82
2020-05-29,000326,股票000326,制造,88.50523964861533,强烈买入,上升三角形,61.63
2020-05-29,000404,股票000404,科技,88.4476307265613,强烈买入,双底形态,189.0
2020-05-29,000236,股票000236,制造,88.23807438826137,强烈买入,趋势上升,236.06
2020-05-29,000386,股票000386,科技,87.82604356184407,强烈买入,上升三角形,199.92
2020-06-30,000305,股票000305,金融,88.9565937342898,强烈买入,趋势上升,247.28
2020-06-30,000145,股票000145,消费,88.50886577483851,强烈买入,趋势上升,238.16
2020-06-30,000431,股票000431,金融,88.4034687106245,强烈买入,多头排列,168.59
2020-06-30,000150,股票000150,制造,87.90951033139302,强烈买入,上升三角形,205.0
2020-06-30,000237,股票000237,金融,87.76717715390424,强烈买入,趋势上升,227.52
2020-06-30,000228,股票000228,科技,87.34136083694621,强烈买入,多头排列,198.56
2020-06-30,000124,股票000124,金融,87.27424032647512,强烈买入,杯柄形态,55.53
2020-06-30,000229,股票000229,科技,86.55589007090933,强烈买入,多头排列,145.79
2020-06-30,000083,股票000083,金融,86.55589007090933,强烈买入,多头排列,172.29
2020-06-30,000448,股票000448,科技,85.82873885508566,强烈买入,趋势上升,48.34
2020-06-30,000328,股票000328,消费,85.64378128410519,强烈买入,双底形态,36.92
2020-06-30,000417,股票000417,金融,85.06300609307895,强烈买入,杯柄形态,176.48
2020-06-30,000008,股票000008,医药,84.99759590065203,强烈买入,多头排列,137.43
2020-06-30,000372,股票000372,制造,84.93198903060295,强烈买入,震荡整理,206.29
2020-06-30,000049,股票000049,消费,84.88085491804011,强烈买入,多头排列,181.36
2020-06-30,000006,股票000006,科技,84.81280471666733,强烈买入,多头排列,253.67
2020-06-30,000220,股票000220,消费,84.47228249036041,强烈买入,上升三角形,49.54
2020-06-30,000081,股票000081,医药,84.43901005019765,强烈买入,杯柄形态,135.62
2020-06-30,000018,股票000018,医药,83.46808561002264,强烈买入,上升三角形,202.79
2020-06-30,000117,股票000117,金融,82.67043265654385,强烈买入,多头排列,157.85
2020-07-31,000255,股票000255,金融,89.8917626834645,强烈买入,上升三角形,138.18
2020-07-31,000223,股票000223,制造,89.8182718914579,强烈买入,上升三角形,177.93
2020-07-31,000014,股票000014,消费,89.61419866499256,强烈买入,双底形态,155.09
2020-07-31,000238,股票000238,制造,89.55443111932247,强烈买入,上升三角形,177.46
2020-07-31,000416,股票000416,金融,89.53050264510506,强烈买入,震荡整理,191.24
2020-07-31,000184,股票000184,制造,89.37811621674959,强烈买入,双底形态,120.11
2020-07-31,000318,股票000318,科技,89.3706035240591,强烈买入,上升三角形,118.6
2020-07-31,000424,股票000424,医药,89.36819307397005,强烈买入,多头排列,133.01
2020-07-31,000417,股票000417,金融,89.27472835094247,强烈买入,双底形态,174.76
2020-07-31,000458,股票000458,消费,89.25251710511967,强烈买入,双底形态,139.55
2020-07-31,000260,股票000260,科技,89.24833333406062,强烈买入,震荡整理,32.37
2020-07-31,000167,股票000167,消费,89.01721597715057,强烈买入,双底形态,222.01
2020-07-31,000214,股票000214,金融,89.01721597715057,强烈买入,双底形态,130.74
2020-07-31,000450,股票000450,制造,88.68567965452459,强烈买入,趋势上升,194.53
2020-07-31,000143,股票000143,金融,88.6697041202886,强烈买入,双底形态,51.07
2020-07-31,000343,股票000343,消费,88.48534588120506,强烈买入,多头排列,123.78
2020-07-31,000195,股票000195,消费,88.19063668017718,强烈买入,杯柄形态,142.11
2020-07-31,000362,股票000362,医药,88.09521039280807,强烈买入,上升三角形,49.3
2020-07-31,000373,股票000373,消费,87.95335488149973,强烈买入,多头排列,173.91
2020-07-31,000411,股票000411,制造,87.6752104806942,强烈买入,趋势上升,137.98
2020-08-31,000399,股票000399,消费,89.32532739697939,强烈买入,上升三角形,163.46
2020-08-31,000477,股票000477,科技,88.72163152924443,强烈买入,多头排列,187.42
2020-08-31,000211,股票000211,金融,88.21279197108697,强烈买入,上升三角形,89.44
2020-08-31,000206,股票000206,消费,87.6730238283533,强烈买入,震荡整理,208.43
2020-08-31,000003,股票000003,制造,87.55596965648195,强烈买入,趋势上升,228.68
2020-08-31,000296,股票000296,医药,87.50189584076277,强烈买入,趋势上升,185.52
2020-08-31,000252,股票000252,消费,87.50189584076277,强烈买入,趋势上升,129.38
2020-08-31,000023,股票000023,消费,87.39556275678926,强烈买入,双底形态,66.63
2020-08-31,000420,股票000420,医药,87.11213244631053,强烈买入,杯柄形态,175.16
2020-08-31,000070,股票000070,制造,87.05681187381076,强烈买入,上升三角形,209.47
2020-08-31,000188,股票000188,制造,86.22109759618264,强烈买入,双底形态,233.0
2020-08-31,000244,股票000244,金融,86.02379287998578,强烈买入,趋势上升,94.15
2020-08-31,000488,股票000488,消费,85.927625730247,强烈买入,双底形态,113.79
2020-08-31,000349,股票000349,科技,85.69022948069139,强烈买入,多头排列,113.41
2020-08-31,000072,股票000072,金融,85.31809143167285,强烈买入,上升三角形,257.52
2020-08-31,000164,股票000164,金融,85.25893861096503,强烈买入,上升三角形,94.98
2020-08-31,000276,股票000276,消费,84.63832790501519,强烈买入,双底形态,152.44
2020-08-31,000342,股票000342,制造,84.2786273889794,强烈买入,趋势上升,107.65
2020-08-31,000457,股票000457,科技,84.0526159256012,强烈买入,双底形态,33.54
2020-08-31,000374,股票000374,金融,83.83101413971458,强烈买入,多头排列,123.02
2020-09-30,000295,股票000295,金融,89.99399517115386,强烈买入,双底形态,127.57
2020-09-30,000029,股票000029,消费,89.93935253303877,强烈买入,多头排列,199.08
2020-09-30,000470,股票000470,消费,89.83618826198338,强烈买入,双底形态,118.78
2020-09-30,000320,股票000320,消费,89.8291681673771,强烈买入,上升三角形,173.63
2020-09-30,000494,股票000494,金融,89.57709903918312,强烈买入,上升三角形,161.37
2020-09-30,000064,股票000064,制造,89.4922770004215,强烈买入,上升三角形,82.6
2020-09-30,000319,股票000319,医药,89.18422148302173,强烈买入,趋势上升,136.35
2020-09-30,000058,股票000058,科技,89.00972375981843,强烈买入,上升三角形,126.55
2020-09-30,000053,股票000053,制造,88.8895529033378,强烈买入,多头排列,61.69
2020-09-30,000212,股票000212,制造,88.72066740556087,强烈买入,趋势上升,131.39
2020-09-30,000026,股票000026,金融,88.70337979488818,强烈买入,双底形态,91.86
2020-09-30,000271,股票000271,消费,88.39206501600587,强烈买入,震荡整理,135.56
2020-09-30,000124,股票000124,消费,88.36106159789307,强烈买入,趋势上升,50.36
2020-09-30,000182,股票000182,消费,88.33826847444311,强烈买入,双底形态,177.3
2020-09-30,000315,股票000315,消费,88.33401355620742,强烈买入,双底形态,159.5
2020-09-30,000500,股票000500,医药,88.27398962691329,强烈买入,多头排列,208.71
2020-09-30,000430,股票000430,医药,88.25342733301775,强烈买入,趋势上升,99.5
2020-09-30,000055,股票000055,制造,88.10739046854425,强烈买入,多头排列,212.26
2020-09-30,000054,股票000054,制造,88.03521236665341,强烈买入,多头排列,113.94
2020-09-30,000128,股票000128,制造,88.03521236665341,强烈买入,多头排列,140.06
2020-10-30,000243,股票000243,制造,99.04518874523318,强烈买入,多头排列,177.59
2020-10-30,000468,股票000468,金融,99.02089210464551,强烈买入,双底形态,135.43
2020-10-30,000492,股票000492,医药,98.35701990146573,强烈买入,趋势上升,116.09
2020-10-30,000139,股票000139,消费,98.1744441590421,强烈买入,双底形态,245.92
2020-10-30,000301,股票000301,消费,98.03394581730089,强烈买入,震荡整理,214.92
2020-10-30,000273,股票000273,医药,97.80079104341182,强烈买入,多头排列,215.75
2020-10-30,000127,股票000127,制造,97.67565885403422,强烈买入,杯柄形态,74.17
2020-10-30,000202,股票000202,消费,97.18015620092264,强烈买入,杯柄形态,135.08
2020-10-30,000183,股票000183,科技,96.79803142375658,强烈买入,双底形态,148.26
2020-10-30,000203,股票000203,金融,96.61672438698506,强烈买入,上升三角形,141.23
2020-10-30,000238,股票000238,医药,96.50879407837157,强烈买入,趋势上升,172.96
2020-10-30,000003,股票000003,医药,96.43537004286807,强烈买入,双底形态,226.9
2020-10-30,000424,股票000424,消费,95.85278210343104,强烈买入,震荡整理,131.91
2020-10-30,000358,股票000358,消费,95.62398780187193,强烈买入,杯柄形态,147.66
2020-10-30,000480,股票000480,科技,94.80901867657695,强烈买入,震荡整理,257.03
2020-10-30,000494,股票000494,制造,94.35221053549375,强烈买入,杯柄形态,160.61
2020-10-30,000349,股票000349,科技,94.2222090477633,强烈买入,震荡整理,114.83
2020-10-30,000371,股票000371,消费,94.2222090477633,强烈买入,震荡整理,112.33
2020-10-30,000365,股票000365,科技,94.14183206344636,强烈买入,多头排列,245.19
2020-10-30,000181,股票000181,金融,93.79428063580434,强烈买入,杯柄形态,218.44
2020-11-30,000118,股票000118,医药,98.37410923578031,强烈买入,上升三角形,84.19
2020-11-30,000499,股票000499,制造,98.02163456753232,强烈买入,上升三角形,30.39
2020-11-30,000478,股票000478,消费,97.70758964103113,强烈买入,上升三角形,142.71
2020-11-30,000408,股票000408,医药,97.04510484126027,强烈买入,上升三角形,273.15
2020-11-30,000228,股票000228,科技,96.7189589546928,强烈买入,震荡整理,191.09
2020-11-30,000120,股票000120,消费,96.51225190993779,强烈买入,双底形态,162.64
2020-11-30,000463,股票000463,医药,96.27783352048172,强烈买入,杯柄形态,141.17
2020-11-30,000238,股票000238,科技,95.95270413598033,强烈买入,双底形态,181.09
2020-11-30,000454,股票000454,消费,95.62745003339346,强烈买入,杯柄形态,35.96
2020-11-30,000116,股票000116,制造,95.35593454010979,强烈买入,双底形态,146.8
2020-11-30,000083,股票000083,科技,94.86442042003611,强烈买入,双底形态,170.11
2020-11-30,000014,股票000014,金融,94.59476236466396,强烈买入,趋势上升,159.73
2020-11-30,000146,股票000146,制造,94.24986219571063,强烈买入,多头排列,80.85
2020-11-30,000167,股票000167,医药,94.18912984866706,强烈买入,趋势上升,231.76
2020-11-30,000112,股票000112,医药,94.0351479452922,强烈买入,上升三角形,77.66
2020-11-30,000388,股票000388,金融,93.93373802471146,强烈买入,双底形态,84.38
2020-11-30,000474,股票000474,消费,93.66353169664718,强烈买入,趋势上升,52.66
2020-11-30,000400,股票000400,医药,93.6342983542368,强烈买入,上升三角形,223.29
2020-11-30,000217,股票000217,制造,93.36597246215685,强烈买入,双底形态,25.83
2020-11-30,000323,股票000323,金融,93.36136010865461,强烈买入,趋势上升,136.25
2020-12-31,000023,股票000023,医药,89.89579407044667,强烈买入,杯柄形态,77.44
2020-12-31,000461,股票000461,消费,89.83163063730355,强烈买入,多头排列,287.03
2020-12-31,000357,股票000357,制造,89.82784015386375,强烈买入,震荡整理,132.65
2020-12-31,000377,股票000377,医药,89.23622281895022,强烈买入,上升三角形,73.76
2020-12-31,000478,股票000478,医药,89.20396874001898,强烈买入,趋势上升,157.96
2020-12-31,000496,股票000496,科技,89.17526994049021,强烈买入,杯柄形态,119.16
2020-12-31,000471,股票000471,医药,89.1214663613706,强烈买入,趋势上升,26.41
2020-12-31,000440,股票000440,制造,88.99395325780563,强烈买入,趋势上升,135.04
2020-12-31,000306,股票000306,制造,88.90708014641908,强烈买入,趋势上升,261.96
2020-12-31,000100,股票000100,消费,88.7953621932764,强烈买入,趋势上升,100.5
2020-12-31,000099,股票000099,科技,88.57927255591255,强烈买入,多头排列,193.41
2020-12-31,000386,股票000386,消费,88.36847641872134,强烈买入,趋势上升,189.71
2020-12-31,000069,股票000069,医药,88.35290916208542,强烈买入,上升三角形,170.86
2020-12-31,000122,股票000122,医药,88.23807438826137,强烈买入,趋势上升,157.07
2020-12-31,000342,股票000342,制造,88.17953821512884,强烈买入,双底形态,117.9
2020-12-31,000251,股票000251,制造,88.14131650316546,强烈买入,多头排列,173.87
2020-12-31,000268,股票000268,制造,88.10978337998341,强烈买入,杯柄形态,220.07
2020-12-31,000085,股票000085,消费,87.99125693361131,强烈买入,多头排列,43.39
2020-12-31,000427,股票000427,医药,87.94118703486626,强烈买入,双底形态,149.18
2020-12-31,000326,股票000326,金融,87.82822429928007,强烈买入,双底形态,62.05
2021-01-29,000421,股票000421,制造,98.57104283510435,强烈买入,震荡整理,243.09
2021-01-29,000123,股票000123,科技,98.13423437021605,强烈买入,上升三角形,296.1
2021-01-29,000214,股票000214,科技,97.39176744140515,强烈买入,趋势上升,154.18
2021-01-29,000109,股票000109,科技,97.27470394529635,强烈买入,趋势上升,197.13
2021-01-29,000233,股票000233,科技,97.18015620092264,强烈买入,杯柄形态,170.86
2021-01-29,000192,股票000192,消费,96.90764391747578,强烈买入,震荡整理,91.53
2021-01-29,000495,股票000495,消费,96.50879407837157,强烈买入,趋势上升,282.46
2021-01-29,000206,股票000206,金融,95.5297855284161,强烈买入,趋势上升,248.61
2021-01-29,000222,股票000222,消费,95.50922153463672,强烈买入,多头排列,65.29
2021-01-29,000227,股票000227,金融,95.12457839334446,强烈买入,趋势上升,182.08
2021-01-29,000385,股票000385,制造,94.69735854959957,强烈买入,多头排列,68.3
2021-01-29,000363,股票000363,医药,94.44376003355477,强烈买入,趋势上升,45.04
2021-01-29,000313,股票000313,医药,94.3469673028395,强烈买入,上升三角形,279.48
2021-01-29,000221,股票000221,消费,93.9546309996857,强烈买入,双底形态,185.4
2021-01-29,000442,股票000442,金融,93.93373802471146,强烈买入,双底形态,99.2
2021-01-29,000132,股票000132,制造,93.67855792236608,强烈买入,杯柄形态,260.41
2021-01-29,000018,股票000018,医药,93.6342983542368,强烈买入,上升三角形,215.84
2021-01-29,000438,股票000438,制造,93.43458245465638,强烈买入,震荡整理,259.51
2021-01-29,000022,股票000022,金融,92.81220948580525,强烈买入,杯柄形态,282.92
2021-01-29,000101,股票000101,医药,92.80506908723707,强烈买入,多头排列,119.09
2021-02-26,000477,股票000477,医药,89.96906196577568,强烈买入,趋势上升,226.61
2021-02-26,000313,股票000313,科技,89.91252636208804,强烈买入,双底形态,290.66
2021-02-26,000343,股票000343,金融,89.89579407044667,强烈买入,杯柄形态,146.82
2021-02-26,000069,股票000069,消费,89.66922214043873,强烈买入,双底形态,182.11
2021-02-26,000148,股票000148,科技,89.6112121890165,强烈买入,多头排列,285.39
2021-02-26,000473,股票000473,科技,89.5691678973008,强烈买入,趋势上升,38.66
2021-02-26,000006,股票000006,消费,89.08258779994773,强烈买入,双底形态,281.09
2021-02-26,000403,股票000403,金融,89.04709710460831,强烈买入,趋势上升,85.14
2021-02-26,000300,股票000300,消费,89.00972375981843,强烈买入,上升三角形,40.12
2021-02-26,000389,股票000389,制造,88.7347848048841,强烈买入,上升三角形,88.57
2021-02-26,000175,股票000175,消费,88.6725932026462,强烈买入,双底形态,119.92
2021-02-26,000292,股票000292,科技,88.44025483009608,强烈买入,多头排列,90.14
2021-02-26,000017,股票000017,医药,88.25342733301775,强烈买入,趋势上升,202.81
2021-02-26,000026,股票000026,医药,88.09332378786067,强烈买入,多头排列,114.39
2021-02-26,000268,股票000268,消费,88.05740197597217,强烈买入,多头排列,232.6
2021-02-26,000329,股票000329,科技,87.67692047094764,强烈买入,震荡整理,76.06
2021-02-26,000465,股票000465,金融,87.65609914994184,强烈买入,趋势上升,129.22
2021-02-26,000241,股票000241,医药,87.6168457700523,强烈买入,上升三角形,279.36
2021-02-26,000047,股票000047,消费,87.58471584154408,强烈买入,上升三角形,228.24
2021-02-26,000280,股票000280,科技,87.53567266323013,强烈买入,趋势上升,286.39
2021-03-31,000447,股票000447,消费,89.89579407044667,强烈买入,杯柄形态,69.87
2021-03-31,000184,股票000184,消费,89.86503914533793,强烈买入,杯柄形态,139.36
2021-03-31,000063,股票000063,制造,89.82766968485092,强烈买入,趋势上升,67.87
2021-03-31,000085,股票000085,金融,89.82731831082805,强烈买入,趋势上升,48.54
2021-03-31,000488,股票000488,制造,89.4922770004215,强烈买入,上升三角形,141.58
2021-03-31,000374,股票000374,科技,89.41664862996168,强烈买入,趋势上升,154.2
2021-03-31,000095,股票000095,制造,89.30914591294771,强烈买入,双底形态,32.03
2021-03-31,000269,股票000269,消费,89.25761597957367,强烈买入,趋势上升,314.92
2021-03-31,000360,股票000360,科技,89.25107724938155,强烈买入,上升三角形,201.94
2021-03-31,000172,股票000172,医药,89.1450098271615,强烈买入,杯柄形态,264.11
2021-03-31,000474,股票000474,金融,89.07894337877929,强烈买入,上升三角形,62.37
2021-03-31,000285,股票000285,科技,89.04002522102124,强烈买入,杯柄形态,108.43
2021-03-31,000366,股票000366,制造,89.03166900731661,强烈买入,双底形态,309.81
2021-03-31,000412,股票000412,金融,88.96811219479062,强烈买入,多头排列,52.11
2021-03-31,000105,股票000105,医药,88.62835023315982,强烈买入,趋势上升,172.98
2021-03-31,000200,股票000200,制造,88.61377177675163,强烈买入,上升三角形,298.84
2021-03-31,000067,股票000067,制造,88.48534588120506,强烈买入,多头排列,141.1
2021-03-31,000389,股票000389,科技,88.48473453754394,强烈买入,上升三角形,88.39
2021-03-31,000183,股票000183,金融,88.44025483009608,强烈买入,多头排列,182.79
2021-03-31,000059,股票000059,金融,88.36847641872134,强烈买入,趋势上升,136.94
2021-04-30,000053,股票000053,消费,98.60960411559738,强烈买入,上升三角形,71.76
2021-04-30,000327,股票000327,医药,98.37410923578031,强烈买入,上升三角形,318.85
2021-04-30,000227,股票000227,金融,98.2948223096965,强烈买入,上升三角形,190.17
2021-04-30,000237,股票000237,金融,98.1744441590421,强烈买入,双底形态,251.17
2021-04-30,000388,股票000388,制造,98.07571052901616,强烈买入,震荡整理,94.47
2021-04-30,000165,股票000165,消费,97.65831674540792,强烈买入,多头排列,94.31
2021-04-30,000231,股票000231,医药,97.61978004253386,强烈买入,趋势上升,170.95
2021-04-30,000272,股票000272,医药,97.59552185139262,强烈买入,上升三角形,97.67
2021-04-30,000401,股票000401,科技,97.27470394529635,强烈买入,趋势上升,40.79
2021-04-30,000458,股票000458,医药,97.13947429947511,强烈买入,趋势上升,164.21
2021-04-30,000332,股票000332,医药,96.45620344113365,强烈买入,趋势上升,72.04
2021-04-30,000287,股票000287,科技,96.33266006137373,强烈买入,上升三角形,167.9
2021-04-30,000334,股票000334,金融,96.05197617984692,强烈买入,双底形态,91.2
2021-04-30,000145,股票000145,制造,95.28085687072327,强烈买入,多头排列,272.41
2021-04-30,000451,股票000451,制造,94.52562363771315,强烈买入,双底形态,270.46
2021-04-30,000389,股票000389,医药,94.47888609398493,强烈买入,杯柄形态,88.85
2021-04-30,000071,股票000071,医药,94.39996554225262,强烈买入,震荡整理,221.36
2021-04-30,000217,股票000217,消费,93.85252734493564,强烈买入,杯柄形态,29.7
2021-04-30,000118,股票000118,消费,93.50673896677161,强烈买入,多头排列,99.23
2021-04-30,000163,股票000163,消费,93.29992352582315,强烈买入,趋势上升,217.17
2021-05-31,000397,股票000397,医药,89.82784015386375,强烈买入,震荡整理,229.79
2021-05-31,000275,股票000275,医药,89.49649561020826,强烈买入,趋势上升,320.77
2021-05-31,000023,股票000023,消费,89.44647513896851,强烈买入,双底形态,78.14
2021-05-31,000436,股票000436,消费,89.23622281895022,强烈买入,上升三角形,148.87
2021-05-31,000226,股票000226,制造,89.1214663613706,强烈买入,趋势上升,229.71
2021-05-31,000286,股票000286,金融,88.6697041202886,强烈买入,双底形态,205.56
2021-05-31,000265,股票000265,消费,88.30067574650336,强烈买入,趋势上升,141.6
2021-05-31,000028,股票000028,消费,88.30067574650336,强烈买入,趋势上升,280.3
2021-05-31,000101,股票000101,科技,88.25256209962899,强烈买入,双底形态,119.9
2021-05-31,000253,股票000253,科技,88.15158135920598,强烈买入,震荡整理,149.6
2021-05-31,000170,股票000170,制造,88.0390194505926,强烈买入,多头排列,210.18
2021-05-31,000439,股票000439,制造,87.96802928359736,强烈买入,上升三角形,61.86
2021-05-31,000497,股票000497,制造,87.95335488149973,强烈买入,多头排列,124.68
2021-05-31,000172,股票000172,制造,87.89921679188035,强烈买入,多头排列,243.73
2021-05-31,000328,股票000328,医药,87.83009361718592,强烈买入,上升三角形,39.58
2021-05-31,000238,股票000238,医药,87.58247697382397,强烈买入,多头排列,202.62
2021-05-31,000305,股票000305,消费,87.27799049239349,强烈买入,趋势上升,262.78
2021-05-31,000167,股票000167,医药,87.13084004436082,强烈买入,双底形态,258.49
2021-05-31,000282,股票000282,消费,87.12483603642092,强烈买入,多头排列,218.75
2021-05-31,000166,股票000166,科技,87.11314269632284,强烈买入,杯柄形态,148.69
2021-06-30,000303,股票000303,科技,89.1372221368151,强烈买入,多头排列,145.65
2021-06-30,000185,股票000185,科技,88.72163152924443,强烈买入,多头排列,69.97
2021-06-30,000477,股票000477,消费,87.45869989590982,强烈买入,多头排列,213.81
